Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag",Location 1,Location 2
RHODE ISLAND,2016,26,,-,0,,6,,6,,15,,,-,0,,11,,7,,31,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
TENNESSEE,2016,26,2,,1,,7,,26,,30,,,-,0,,2,,1,,6,,,-,0,,6,,1,,,-,"TENNESSEE
(35.681402, -85.774444)",
UTAH,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
KANSAS,2016,26,,-,0,,4,,15,,28,,,-,0,,1,,1,,4,,,-,0,,1,,1,,1,,"KANSAS
(38.345528, -98.201847)",
NORTH CAROLINA,2016,26,,-,0,,22,,20,,30,,,-,0,,5,,2,,7,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
OHIO,2016,26,,-,0,,2,,2,,8,,,-,0,,0,,,-,1,,,-,0,,0,,,-,1,,"OHIO
(40.056807, -82.405897)",
S. ATLANTIC,2016,26,4,,2,,23,,80,,131,,1,,1,,6,,16,,16,,1,,0,,2,,1,,5,,,
MOUNTAIN,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,1,,,-,,-,,
UNITED STATES,2016,26,18,,13,,107,,335,,553,,36,,39,,255,,549,,1674,,2,,1,,17,,21,,85,,,
MICHIGAN,2016,26,,-,0,,2,,1,,,-,,-,0,,1,,2,,4,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
SOUTH CAROLINA,2016,26,,-,0,,1,,,-,2,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW JERSEY,2016,26,,-,0,,6,,14,,36,,,-,1,,11,,21,,77,,,-,0,,1,,,-,3,,"NEW JERSEY
(40.104655, -74.386686)",
E.N. CENTRAL,2016,26,,-,1,,4,,13,,40,,,-,3,,43,,41,,313,,,-,0,,6,,4,,44,,,
E.S. CENTRAL,2016,27,1,,1,,9,,49,,73,,,-,0,,2,,3,,13,,,-,0,,6,,3,,5,,,
MISSISSIPPI,2016,27,,-,0,,1,,2,,5,,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,"MISSISSIPPI
(32.738663, -89.537312)",
OHIO,2016,27,,-,0,,2,,2,,8,,,-,0,,0,,,-,1,,,-,0,,0,,,-,1,,"OHIO
(40.056807, -82.405897)",
NEW YORK CITY,2016,27,1,,0,,1,,3,,3,,1,,1,,6,,16,,27,,,-,0,,1,,2,,,-,NEW YORK CITY,
NEBRASKA,2016,27,,-,0,,1,,1,,2,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
VERMONT,2016,27,,-,0,,2,,1,,3,,,-,2,,8,,43,,63,,,-,0,,1,,1,,1,,"VERMONT
(43.622479, -72.51927)",
UNITED STATES,2016,27,13,,13,,107,,385,,621,,21,,42,,255,,717,,1929,,1,,1,,17,,29,,93,,,
W.S. CENTRAL,2016,27,2,,2,,64,,87,,89,,,-,0,,2,,1,,12,,,-,0,,1,,,-,,-,,
CALIFORNIA,2016,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,3,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
RHODE ISLAND,2016,27,,-,0,,6,,6,,20,,,-,0,,11,,7,,41,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
NEVADA,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
ILLINOIS,2016,27,,-,0,,2,,11,,21,,,-,0,,1,,,-,9,,,-,0,,0,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
W.N. CENTRAL,2016,27,4,,2,,14,,77,,173,,,-,1,,57,,11,,362,,,-,0,,3,,5,,21,,,
DELAWARE,2016,27,1,,0,,3,,7,,9,,,-,0,,1,,3,,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
AMER. SAMOA,2016,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,AMER. SAMOA,
VIRGIN ISL.,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
TENNESSEE,2016,27,1,,1,,6,,28,,32,,,-,0,,2,,1,,8,,,-,0,,6,,1,,1,,"TENNESSEE
(35.681402, -85.774444)",
IOWA,2016,27,,-,0,,1,,2,,,-,,-,0,,1,,2,,,-,,-,0,,1,,1,,,-,"IOWA
(42.46942, -93.815856)",
PENNSYLVANIA,2016,27,,-,0,,1,,,-,3,,,-,0,,2,,1,,11,,,-,0,,2,,1,,3,,"PENNSYLVANIA
(40.789676, -77.858055)",
E.N. CENTRAL,2016,27,,-,1,,4,,15,,43,,,-,5,,42,,73,,355,,,-,0,,6,,7,,50,,,
NEW JERSEY,2016,27,,-,0,,6,,17,,40,,,-,1,,11,,28,,88,,,-,0,,1,,1,,3,,"NEW JERSEY
(40.104655, -74.386686)",
MINNESOTA,2016,27,,-,0,,1,,,-,2,,,-,0,,54,,,-,347,,,-,0,,2,,,-,13,,"MINNESOTA
(44.943719, -93.094281)",
MONTANA,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
MOUNTAIN,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,1,,0,,1,,1,,1,,,
ALABAMA,2016,27,,-,0,,2,,3,,5,,,-,0,,1,,2,,5,,,-,0,,1,,2,,2,,"ALABAMA
(32.839182, -86.631125)",
WISCONSIN,2016,27,,-,0,,3,,1,,14,,,-,5,,41,,71,,340,,,-,0,,6,,4,,35,,"WISCONSIN
(44.395526, -89.834513)",
ALASKA,2016,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
WASHINGTON,2016,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NEW ENGLAND,2016,27,,-,1,,8,,13,,38,,11,,16,,90,,351,,786,,,-,0,,1,,3,,2,,,
SOUTH CAROLINA,2016,27,,-,0,,1,,,-,2,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
CONNECTICUT,2016,27,,-,0,,0,,,-,,-,,-,0,,20,,2,,85,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
HAWAII,2016,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
ARIZONA,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,0,,1,,1,,1,,"ARIZONA
(34.869712, -111.760902)",
MICHIGAN,2016,27,,-,0,,2,,1,,,-,,-,0,,1,,2,,5,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
FLORIDA,2016,27,2,,0,,6,,14,,11,,1,,0,,2,,4,,1,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
S. ATLANTIC,2016,27,5,,2,,23,,88,,144,,1,,1,,6,,18,,16,,,-,0,,2,,3,,5,,,
WYOMING,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
KANSAS,2016,27,,-,0,,4,,18,,30,,,-,0,,1,,1,,5,,,-,0,,1,,1,,1,,"KANSAS
(38.345528, -98.201847)",
MAINE,2016,27,,-,0,,1,,1,,3,,11,,2,,16,,100,,70,,,-,0,,1,,2,,1,,"MAINE
(45.252223, -68.986647)",
LOUISIANA,2016,27,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
C.N.M.I.,2016,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
NEW MEXICO,2016,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
NORTH CAROLINA,2016,27,,-,0,,22,,22,,32,,,-,0,,5,,3,,7,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW YORK,2016,27,,-,1,,36,,36,,15,,8,,12,,53,,215,,251,,,-,0,,3,,2,,1,,"NEW YORK
(42.826892, -75.544286)",
NEW HAMPSHIRE,2016,27,,-,0,,1,,3,,9,,,-,1,,6,,13,,56,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
OREGON,2016,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
COLORADO,2016,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
GEORGIA,2016,27,,-,0,,2,,3,,27,,,-,0,,1,,1,,,-,,-,0,,1,,1,,1,,"GEORGIA
(32.836038, -83.631709)",
MARYLAND,2016,27,1,,0,,7,,21,,14,,,-,0,,2,,4,,1,,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
MID. ATLANTIC,2016,27,1,,2,,37,,56,,61,,9,,13,,62,,260,,377,,,-,0,,3,,6,,7,,,
KENTUCKY,2016,27,,-,0,,4,,16,,31,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
TEXAS,2016,27,,-,0,,2,,5,,3,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
PACIFIC,2016,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,5,,,-,0,,1,,1,,2,,,
GUAM,2016,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
VIRGINIA,2016,27,1,,1,,9,,19,,47,,,-,0,,1,,3,,5,,,-,0,,2,,2,,3,,"VIRGINIA
(37.542699, -78.45822)",
ARKANSAS,2016,27,2,,2,,16,,80,,84,,,-,0,,2,,1,,11,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
UTAH,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
INDIANA,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,3,,3,,13,,"INDIANA
(39.76845, -86.156212)",
MASSACHUSETTS,2016,27,,-,0,,2,,2,,3,,,-,9,,43,,186,,471,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
MISSOURI,2016,27,4,,1,,13,,56,,138,,,-,0,,2,,4,,8,,,-,0,,1,,1,,7,,"MISSOURI
(38.636168, -92.566292)",
IDAHO,2016,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
PUERTO RICO,2016,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
SOUTH DAKOTA,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
DIST. OF COL.,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
WEST VIRGINIA,2016,27,,-,0,,1,,2,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"WEST VIRGINIA
(38.668501, -80.709421)",
NORTH DAKOTA,2016,27,,-,0,,0,,,-,1,,,-,0,,2,,3,,1,,,-,0,,1,,2,,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
OKLAHOMA,2016,27,,-,0,,60,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
RHODE ISLAND,2016,28,,-,0,,6,,6,,20,,,-,0,,11,,7,,41,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
IDAHO,2016,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
CONNECTICUT,2016,28,,-,0,,0,,,-,,-,,-,0,,8,,2,,93,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
MISSISSIPPI,2016,28,,-,0,,1,,2,,6,,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,"MISSISSIPPI
(32.738663, -89.537312)",
LOUISIANA,2016,28,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
ARKANSAS,2016,28,9,,2,,15,,90,,97,,2,,0,,2,,3,,13,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
GUAM,2016,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
SOUTH DAKOTA,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
TEXAS,2016,28,,-,0,,2,,5,,3,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
DELAWARE,2016,28,1,,0,,3,,8,,9,,,-,0,,1,,3,,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
MONTANA,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
HAWAII,2016,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
MINNESOTA,2016,28,,-,0,,1,,,-,2,,,-,0,,40,,,-,382,,,-,0,,2,,,-,15,,"MINNESOTA
(44.943719, -93.094281)",
SOUTH CAROLINA,2016,28,,-,0,,1,,,-,2,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
PENNSYLVANIA,2016,28,,-,0,,1,,,-,3,,,-,0,,2,,1,,13,,,-,0,,2,,1,,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSOURI,2016,28,4,,1,,14,,76,,150,,,-,0,,2,,4,,8,,,-,0,,1,,2,,7,,"MISSOURI
(38.636168, -92.566292)",
ARIZONA,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,1,,1,,"ARIZONA
(34.869712, -111.760902)",
S. ATLANTIC,2016,28,9,,2,,23,,101,,155,,2,,1,,6,,21,,16,,,-,0,,2,,3,,6,,,
NEBRASKA,2016,28,,-,0,,1,,1,,2,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
VIRGINIA,2016,28,6,,1,,9,,27,,52,,2,,0,,1,,5,,5,,,-,0,,2,,2,,4,,"VIRGINIA
(37.542699, -78.45822)",
GEORGIA,2016,28,,-,0,,2,,3,,27,,,-,0,,1,,1,,,-,,-,0,,1,,1,,1,,"GEORGIA
(32.836038, -83.631709)",
KENTUCKY,2016,28,,-,0,,4,,17,,33,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
NEW YORK CITY,2016,28,1,,0,,1,,4,,3,,1,,1,,6,,17,,33,,,-,0,,1,,2,,,-,NEW YORK CITY,
NEVADA,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
ALABAMA,2016,28,,-,0,,2,,5,,5,,,-,0,,1,,3,,6,,,-,0,,1,,3,,2,,"ALABAMA
(32.839182, -86.631125)",
NEW MEXICO,2016,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
E.S. CENTRAL,2016,28,3,,1,,9,,57,,81,,,-,0,,2,,5,,14,,,-,0,,6,,4,,11,,,
OKLAHOMA,2016,28,,-,0,,60,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
COLORADO,2016,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
MICHIGAN,2016,28,,-,0,,2,,1,,,-,,-,0,,1,,2,,5,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
E.N. CENTRAL,2016,28,,-,1,,4,,18,,46,,,-,5,,27,,107,,382,,,-,0,,5,,8,,55,,,
VIRGIN ISL.,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
NORTH CAROLINA,2016,28,,-,0,,22,,22,,32,,,-,0,,5,,3,,7,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW HAMPSHIRE,2016,28,,-,0,,1,,3,,9,,,-,1,,6,,13,,58,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MASSACHUSETTS,2016,28,,-,0,,2,,5,,4,,,-,8,,43,,190,,514,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
WYOMING,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
CALIFORNIA,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
ALASKA,2016,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
C.N.M.I.,2016,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
UNITED STATES,2016,28,30,,13,,107,,456,,678,,72,,42,,194,,870,,2123,,2,,1,,17,,35,,110,,,
TENNESSEE,2016,28,3,,1,,6,,33,,37,,,-,0,,1,,2,,8,,,-,0,,6,,1,,7,,"TENNESSEE
(35.681402, -85.774444)",
WASHINGTON,2016,28,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
W.S. CENTRAL,2016,28,9,,2,,64,,97,,102,,2,,0,,2,,3,,14,,,-,0,,1,,,-,,-,,
PACIFIC,2016,28,,-,0,,1,,1,,,-,,-,0,,1,,,-,6,,,-,0,,1,,1,,2,,,
FLORIDA,2016,28,,-,0,,6,,14,,11,,,-,0,,2,,4,,1,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
W.N. CENTRAL,2016,28,4,,2,,17,,100,,187,,,-,1,,41,,14,,398,,,-,0,,3,,6,,23,,,
WEST VIRGINIA,2016,28,,-,0,,1,,2,,3,,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"WEST VIRGINIA
(38.668501, -80.709421)",
OREGON,2016,28,,-,0,,1,,1,,,-,,-,0,,1,,,-,3,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
AMER. SAMOA,2016,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,AMER. SAMOA,
NEW YORK,2016,28,4,,1,,36,,40,,18,,50,,12,,53,,270,,287,,2,,0,,3,,4,,2,,"NEW YORK
(42.826892, -75.544286)",
NEW ENGLAND,2016,28,,-,1,,6,,16,,39,,17,,17,,77,,396,,863,,,-,0,,1,,3,,2,,,
NEW JERSEY,2016,28,,-,0,,6,,22,,44,,,-,1,,10,,36,,94,,,-,0,,1,,2,,3,,"NEW JERSEY
(40.104655, -74.386686)",
PUERTO RICO,2016,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
UTAH,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
KANSAS,2016,28,,-,0,,4,,21,,32,,,-,0,,1,,1,,5,,,-,0,,1,,1,,1,,"KANSAS
(38.345528, -98.201847)",
MAINE,2016,28,,-,0,,1,,1,,3,,13,,2,,19,,122,,86,,,-,0,,1,,2,,1,,"MAINE
(45.252223, -68.986647)",
MID. ATLANTIC,2016,28,5,,2,,37,,66,,68,,51,,13,,54,,324,,427,,2,,0,,3,,9,,10,,,
WISCONSIN,2016,28,,-,0,,3,,3,,14,,,-,5,,27,,105,,367,,,-,0,,5,,4,,37,,"WISCONSIN
(44.395526, -89.834513)",
NORTH DAKOTA,2016,28,,-,0,,0,,,-,1,,,-,0,,2,,6,,2,,,-,0,,1,,2,,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
VERMONT,2016,28,,-,0,,1,,1,,3,,4,,2,,9,,62,,71,,,-,0,,1,,1,,1,,"VERMONT
(43.622479, -72.51927)",
ILLINOIS,2016,28,,-,0,,2,,11,,23,,,-,0,,1,,,-,9,,,-,0,,0,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
MARYLAND,2016,28,2,,0,,8,,25,,19,,,-,0,,2,,5,,1,,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
MOUNTAIN,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,1,,1,,1,,,
IOWA,2016,28,,-,0,,1,,2,,,-,,-,0,,1,,2,,,-,,-,0,,1,,1,,,-,"IOWA
(42.46942, -93.815856)",
INDIANA,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,3,,4,,16,,"INDIANA
(39.76845, -86.156212)",
DIST. OF COL.,2016,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
OHIO,2016,28,,-,0,,2,,3,,9,,,-,0,,0,,,-,1,,,-,0,,0,,,-,1,,"OHIO
(40.056807, -82.405897)",
IOWA,2016,29,,-,0,,1,,2,,,-,,-,0,,1,,2,,,-,,-,0,,1,,1,,,-,"IOWA
(42.46942, -93.815856)",
VIRGINIA,2016,29,2,,1,,9,,33,,59,,,-,0,,3,,6,,5,,1,,0,,2,,3,,5,,"VIRGINIA
(37.542699, -78.45822)",
MASSACHUSETTS,2016,29,,-,0,,2,,5,,5,,,-,8,,36,,190,,537,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
COLORADO,2016,29,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
NEW HAMPSHIRE,2016,29,,-,0,,1,,3,,9,,,-,1,,6,,13,,59,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
HAWAII,2016,29,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
NEW YORK CITY,2016,29,3,,0,,1,,7,,4,,3,,1,,4,,20,,36,,,-,0,,1,,2,,,-,NEW YORK CITY,
UTAH,2016,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
NEW JERSEY,2016,29,,-,0,,6,,24,,46,,,-,1,,11,,41,,100,,,-,0,,1,,2,,4,,"NEW JERSEY
(40.104655, -74.386686)",
ALABAMA,2016,29,,-,0,,2,,5,,6,,,-,0,,1,,3,,7,,,-,0,,1,,3,,2,,"ALABAMA
(32.839182, -86.631125)",
VIRGIN ISL.,2016,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
KANSAS,2016,29,,-,0,,4,,25,,33,,,-,0,,1,,1,,5,,,-,0,,1,,1,,1,,"KANSAS
(38.345528, -98.201847)",
MINNESOTA,2016,29,,-,0,,1,,,-,2,,,-,0,,40,,,-,422,,,-,0,,2,,,-,15,,"MINNESOTA
(44.943719, -93.094281)",
WASHINGTON,2016,29,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
DIST. OF COL.,2016,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
PUERTO RICO,2016,29,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
C.N.M.I.,2016,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
MOUNTAIN,2016,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,3,,,-,0,,1,,1,,2,,,
