Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014, flag",Location 1,Location 2
INDIANA,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,6,,7,,1,,"INDIANA
(39.766913, -86.149956)",
PENNSYLVANIA,2015,15,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
VERMONT,2015,2,,-,0,,1,,,-,,-,,-,1,,6,,,-,,-,,-,0,,1,,,-,,-,"VERMONT
(43.625384, -72.517637)",
MASSACHUSETTS,2015,1,,-,0,,3,,,-,,-,,-,5,,40,,,-,,-,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
GEORGIA,2015,6,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.839683, -83.627579)",
CALIFORNIA,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.638642, -120.999996)",
NEBRASKA,2015,8,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.641044, -99.365719)",
UTAH,2015,9,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
NORTH DAKOTA,2015,5,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475319, -100.118428)",
MISSOURI,2015,3,,-,2,,29,,,-,2,,,-,0,,3,,,-,,-,,-,0,,3,,,-,,-,"MISSOURI
(38.635791, -92.566299)",
AMER. SAMOA,2015,16,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
SOUTH DAKOTA,2015,8,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313, -100.373529)",
WASHINGTON,2015,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
WASHINGTON,2015,8,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
FLORIDA,2015,10,,-,0,,3,,1,,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932043, -81.928958)",
TEXAS,2015,11,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
GUAM,2015,3,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480999, 144.731498)",
NEW YORK,2015,17,,-,1,,12,,1,,2,,1,,7,,32,,8,,14,,,-,0,,2,,1,,2,,"NEW YORK
(42.827004, -75.543966)",
C.N.M.I.,2015,17,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
INDIANA,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,7,,1,,"INDIANA
(39.766913, -86.149956)",
GUAM,2015,17,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480999, 144.731498)",
RHODE ISLAND,2015,17,,-,0,,4,,3,,1,,,-,1,,11,,2,,2,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
SOUTH CAROLINA,2015,17,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
OREGON,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
S. ATLANTIC,2015,17,1,,4,,27,,26,,6,,,-,1,,6,,8,,4,,,-,0,,2,,1,,1,,,
WISCONSIN,2015,17,,-,0,,2,,,-,2,,,-,5,,50,,6,,22,,,-,0,,6,,3,,2,,"WISCONSIN
(44.393191, -89.816366)",
PENNSYLVANIA,2015,17,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
PACIFIC,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
NEW HAMPSHIRE,2015,17,,-,0,,2,,1,,,-,,-,2,,12,,2,,6,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
NEW YORK CITY,2015,17,,-,0,,3,,3,,,-,,-,0,,5,,3,,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
MISSISSIPPI,2015,17,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513, -89.538027)",
IDAHO,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
MARYLAND,2015,17,,-,0,,5,,4,,,-,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"MARYLAND
(39.290583, -76.60926)",
GEORGIA,2015,17,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.839683, -83.627579)",
LOUISIANA,2015,17,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
KANSAS,2015,17,,-,0,,5,,,-,3,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.347743, -98.200778)",
NEVADA,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.493242, -117.071839)",
VIRGINIA,2015,17,,-,1,,11,,6,,,-,,-,0,,2,,2,,1,,,-,0,,2,,1,,1,,"VIRGINIA
(37.542681, -78.457889)",
OKLAHOMA,2015,17,,-,0,,20,,2,,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472031, -97.521068)",
ILLINOIS,2015,17,,-,0,,5,,1,,3,,,-,0,,2,,,-,6,,,-,0,,0,,,-,,-,"ILLINOIS
(40.485012, -88.997709)",
IOWA,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
MICHIGAN,2015,17,,-,0,,2,,1,,,-,,-,0,,2,,2,,,-,,-,0,,0,,,-,1,,"MICHIGAN
(44.661322, -84.714386)",
NEW JERSEY,2015,17,,-,0,,7,,3,,5,,,-,0,,6,,,-,6,,,-,0,,1,,,-,2,,"NEW JERSEY
(40.130571, -74.273688)",
UTAH,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
TENNESSEE,2015,17,,-,1,,8,,2,,1,,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"TENNESSEE
(35.680941, -85.774487)",
W.N. CENTRAL,2015,17,,-,4,,34,,2,,10,,,-,0,,3,,1,,4,,,-,0,,3,,,-,,-,,
VIRGIN ISL.,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
WASHINGTON,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
HAWAII,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
ARIZONA,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.865974, -111.763807)",
NORTH DAKOTA,2015,17,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475319, -100.118428)",
NEBRASKA,2015,17,,-,0,,2,,,-,,-,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.641044, -99.365719)",
MAINE,2015,17,,-,0,,1,,1,,,-,1,,3,,13,,2,,6,,,-,0,,2,,1,,,-,"MAINE
(45.254229, -68.985026)",
CALIFORNIA,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.638642, -120.999996)",
ALASKA,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
MINNESOTA,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(46.355649, -94.7942)",
NEW ENGLAND,2015,17,,-,1,,6,,5,,2,,2,,14,,80,,16,,35,,,-,0,,2,,1,,,-,,
UNITED STATES,2015,17,1,,20,,101,,54,,37,,3,,34,,152,,47,,93,,,-,2,,13,,13,,9,,,
AMER. SAMOA,2015,17,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
CONNECTICUT,2015,17,,-,0,,0,,,-,,-,,-,0,,10,,1,,3,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.562661, -72.64984)",
DELAWARE,2015,17,,-,0,,5,,,-,1,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
NEW MEXICO,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520881, -106.240578)",
MOUNTAIN,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
W.S. CENTRAL,2015,17,,-,5,,29,,8,,2,,,-,0,,4,,2,,1,,,-,0,,0,,,-,,-,,
MASSACHUSETTS,2015,17,,-,0,,3,,,-,1,,,-,6,,47,,4,,16,,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
MISSOURI,2015,17,,-,2,,29,,2,,7,,,-,0,,3,,1,,3,,,-,0,,3,,,-,,-,"MISSOURI
(38.635791, -92.566299)",
E.N. CENTRAL,2015,17,,-,1,,5,,3,,5,,,-,5,,53,,9,,28,,,-,1,,8,,10,,4,,,
COLORADO,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
TEXAS,2015,17,,-,0,,3,,1,,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
PUERTO RICO,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
SOUTH DAKOTA,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313, -100.373529)",
MONTANA,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.066528, -109.424416)",
ALABAMA,2015,17,,-,0,,2,,,-,2,,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"ALABAMA
(32.840572, -86.631857)",
OHIO,2015,17,,-,0,,1,,1,,,-,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"OHIO
(40.060212, -82.404257)",
DIST. OF COL.,2015,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,DIST. OF COL.,
NORTH CAROLINA,2015,17,,-,0,,23,,11,,,-,,-,0,,6,,4,,1,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622, -79.15925)",
KENTUCKY,2015,17,,-,0,,6,,1,,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.645973, -84.774968)",
WEST VIRGINIA,2015,17,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.665511, -80.712638)",
WYOMING,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.235541, -108.109827)",
E.S. CENTRAL,2015,17,,-,1,,13,,3,,4,,,-,0,,2,,,-,1,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,17,,-,2,,18,,7,,8,,1,,9,,38,,11,,20,,,-,0,,2,,1,,4,,,
ARKANSAS,2015,17,,-,4,,20,,5,,1,,,-,0,,3,,2,,1,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
FLORIDA,2015,17,1,,0,,3,,4,,4,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932043, -81.928958)",
VERMONT,2015,17,,-,0,,1,,,-,,-,1,,1,,6,,5,,2,,,-,0,,1,,,-,,-,"VERMONT
(43.625384, -72.517637)",
OKLAHOMA,2015,18,,-,0,,20,,2,,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472031, -97.521068)",
CONNECTICUT,2015,18,,-,0,,0,,,-,,-,,-,0,,10,,1,,6,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.562661, -72.64984)",
NEW MEXICO,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520881, -106.240578)",
TENNESSEE,2015,18,1,,1,,8,,3,,3,,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"TENNESSEE
(35.680941, -85.774487)",
OREGON,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
KENTUCKY,2015,18,,-,0,,6,,1,,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.645973, -84.774968)",
MOUNTAIN,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
OHIO,2015,18,,-,0,,1,,1,,,-,,-,0,,1,,1,,,-,1,,0,,1,,1,,,-,"OHIO
(40.060212, -82.404257)",
PACIFIC,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
GEORGIA,2015,18,,-,0,,2,,,-,3,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.839683, -83.627579)",
LOUISIANA,2015,18,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
DIST. OF COL.,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,DIST. OF COL.,
MINNESOTA,2015,18,,-,0,,1,,,-,1,,,-,3,,32,,,-,11,,,-,0,,2,,,-,1,,"MINNESOTA
(46.355649, -94.7942)",
DELAWARE,2015,18,,-,0,,5,,,-,1,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
IDAHO,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
MID. ATLANTIC,2015,18,2,,3,,18,,11,,8,,5,,10,,38,,17,,22,,,-,0,,2,,1,,4,,,
UNITED STATES,2015,18,8,,17,,101,,67,,59,,7,,37,,185,,56,,137,,1,,2,,15,,15,,11,,,
S. ATLANTIC,2015,18,1,,3,,27,,26,,14,,,-,1,,6,,8,,6,,,-,0,,2,,1,,1,,,
ARIZONA,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.865974, -111.763807)",
NEW YORK CITY,2015,18,2,,0,,3,,5,,,-,,-,0,,5,,3,,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
ALASKA,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
CALIFORNIA,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.638642, -120.999996)",
UTAH,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
COLORADO,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
C.N.M.I.,2015,18,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
WEST VIRGINIA,2015,18,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.665511, -80.712638)",
KANSAS,2015,18,,-,0,,5,,2,,4,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.347743, -98.200778)",
NORTH CAROLINA,2015,18,,-,0,,23,,11,,3,,,-,0,,6,,4,,1,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622, -79.15925)",
VIRGIN ISL.,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
VERMONT,2015,18,,-,0,,1,,,-,,-,,-,1,,6,,5,,3,,,-,0,,1,,,-,,-,"VERMONT
(43.625384, -72.517637)",
E.S. CENTRAL,2015,18,1,,1,,13,,4,,6,,,-,0,,2,,,-,1,,,-,0,,2,,,-,,-,,
NEW JERSEY,2015,18,,-,1,,7,,5,,5,,,-,1,,6,,1,,6,,,-,0,,2,,,-,2,,"NEW JERSEY
(40.130571, -74.273688)",
RHODE ISLAND,2015,18,,-,0,,4,,4,,1,,,-,1,,11,,2,,3,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
MISSISSIPPI,2015,18,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513, -89.538027)",
ARKANSAS,2015,18,3,,4,,20,,9,,5,,,-,0,,3,,2,,1,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
VIRGINIA,2015,18,,-,1,,11,,7,,1,,,-,0,,2,,2,,3,,,-,0,,2,,1,,1,,"VIRGINIA
(37.542681, -78.457889)",
INDIANA,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,8,,1,,"INDIANA
(39.766913, -86.149956)",
WISCONSIN,2015,18,,-,0,,2,,,-,2,,,-,4,,51,,6,,33,,,-,0,,6,,3,,3,,"WISCONSIN
(44.393191, -89.816366)",
IOWA,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
MISSOURI,2015,18,,-,2,,29,,2,,10,,,-,0,,3,,1,,3,,,-,0,,3,,,-,,-,"MISSOURI
(38.635791, -92.566299)",
MONTANA,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.066528, -109.424416)",
NORTH DAKOTA,2015,18,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475319, -100.118428)",
NEW YORK,2015,18,,-,1,,12,,1,,2,,5,,7,,32,,13,,16,,,-,0,,2,,1,,2,,"NEW YORK
(42.827004, -75.543966)",
MAINE,2015,18,,-,0,,1,,1,,,-,2,,3,,13,,4,,6,,,-,0,,2,,1,,,-,"MAINE
(45.254229, -68.985026)",
AMER. SAMOA,2015,18,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
PENNSYLVANIA,2015,18,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
PUERTO RICO,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
FLORIDA,2015,18,,-,0,,3,,3,,5,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932043, -81.928958)",
NEW HAMPSHIRE,2015,18,,-,0,,1,,1,,2,,,-,1,,12,,2,,9,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
HAWAII,2015,18,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
ALABAMA,2015,18,,-,0,,2,,,-,2,,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"ALABAMA
(32.840572, -86.631857)",
E.N. CENTRAL,2015,18,,-,1,,5,,3,,5,,,-,5,,54,,10,,40,,1,,1,,8,,12,,5,,,
MASSACHUSETTS,2015,18,,-,0,,3,,,-,2,,,-,5,,47,,4,,25,,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
GUAM,2015,18,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480999, 144.731498)",
NEVADA,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.493242, -117.071839)",
NEBRASKA,2015,18,1,,0,,2,,1,,,-,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.641044, -99.365719)",
MARYLAND,2015,18,1,,0,,5,,4,,1,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"MARYLAND
(39.290583, -76.60926)",
ILLINOIS,2015,18,,-,0,,5,,1,,3,,,-,0,,2,,1,,7,,,-,0,,0,,,-,,-,"ILLINOIS
(40.485012, -88.997709)",
NEW ENGLAND,2015,18,,-,1,,6,,6,,5,,2,,13,,80,,18,,52,,,-,0,,2,,1,,,-,,
MICHIGAN,2015,18,,-,0,,2,,1,,,-,,-,0,,2,,2,,,-,,-,0,,0,,,-,1,,"MICHIGAN
(44.661322, -84.714386)",
WYOMING,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.235541, -108.109827)",
SOUTH DAKOTA,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313, -100.373529)",
SOUTH CAROLINA,2015,18,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
WASHINGTON,2015,18,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
TEXAS,2015,18,,-,0,,3,,1,,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
W.S. CENTRAL,2015,18,3,,5,,29,,12,,6,,,-,0,,4,,2,,1,,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2015,18,1,,3,,35,,5,,15,,,-,3,,34,,1,,15,,,-,0,,4,,,-,1,,,
NORTH DAKOTA,2015,19,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475319, -100.118428)",
CONNECTICUT,2015,19,,-,0,,0,,,-,,-,,-,0,,10,,1,,7,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.562661, -72.64984)",
W.N. CENTRAL,2015,19,5,,3,,35,,18,,19,,1,,3,,41,,4,,24,,1,,0,,4,,1,,1,,,
NEW YORK CITY,2015,19,,-,0,,3,,5,,,-,1,,0,,8,,4,,1,,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
MARYLAND,2015,19,,-,0,,5,,4,,1,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"MARYLAND
(39.290583, -76.60926)",
SOUTH DAKOTA,2015,19,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313, -100.373529)",
ALASKA,2015,19,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
KANSAS,2015,19,,-,0,,5,,4,,6,,,-,0,,1,,1,,1,,,-,0,,1,,,-,,-,"KANSAS
(38.347743, -98.200778)",
PACIFIC,2015,19,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
TEXAS,2015,19,,-,0,,3,,1,,1,,1,,0,,1,,1,,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
MASSACHUSETTS,2015,19,,-,0,,3,,,-,4,,,-,5,,47,,12,,38,,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
W.S. CENTRAL,2015,19,2,,5,,29,,16,,12,,1,,0,,4,,5,,2,,,-,0,,0,,,-,,-,,
