"Reporting.Area","MMWR.Year","MMWR.Week","Dengue_Cases_Count"
"LOUISIANA",2020,45,0
"OKLAHOMA",2020,45,0
"TEXAS",2020,45,1
"MOUNTAIN",2020,45,0
"ARIZONA",2020,45,0
"COLORADO",2020,45,0
"IDAHO",2020,45,0
"MONTANA",2020,45,0
"NEVADA",2020,45,0
"NEW MEXICO",2020,45,0
"UTAH",2020,45,0
"WYOMING",2020,45,0
"PACIFIC",2020,45,0
"ALASKA",2020,45,0
"CALIFORNIA",2020,45,0
"HAWAII",2020,45,0
"OREGON",2020,45,0
"WASHINGTON",2020,45,0
"US TERRITORIES",2020,45,0
"AMERICAN SAMOA",2020,45,0
"NORTHERN MARIANA ISLANDS",2020,45,0
"GUAM",2020,45,0
"PUERTO RICO",2020,45,0
"U.S. VIRGIN ISLANDS",2020,45,0
"NON-US RESIDENTS",2020,45,0
"TOTAL",2020,45,2
"US RESIDENTS",2020,46,0
"NEW ENGLAND",2020,46,0
"CONNECTICUT",2020,46,0
"MAINE",2020,46,0
"MASSACHUSETTS",2020,46,0
"NEW HAMPSHIRE",2020,46,0
"RHODE ISLAND",2020,46,0
"VERMONT",2020,46,0
"MIDDLE ATLANTIC",2020,46,0
"NEW JERSEY",2020,46,0
"NEW YORK",2020,46,0
"NEW YORK CITY",2020,46,0
"PENNSYLVANIA",2020,46,0
"EAST NORTH CENTRAL",2020,46,0
"ILLINOIS",2020,46,0
"INDIANA",2020,46,0
"MICHIGAN",2020,46,0
"OHIO",2020,46,0
"WISCONSIN",2020,46,0
"WEST NORTH CENTRAL",2020,46,0
"IOWA",2020,46,0
"KANSAS",2020,46,0
"MINNESOTA",2020,46,0
"MISSOURI",2020,46,0
"NEBRASKA",2020,46,0
"NORTH DAKOTA",2020,46,0
"SOUTH DAKOTA",2020,46,0
"SOUTH ATLANTIC",2020,46,0
"DELAWARE",2020,46,0
"DISTRICT OF COLUMBIA",2020,46,0
"FLORIDA",2020,46,0
"GEORGIA",2020,46,0
"MARYLAND",2020,46,0
"NORTH CAROLINA",2020,46,0
"SOUTH CAROLINA",2020,46,0
"VIRGINIA",2020,46,0
"WEST VIRGINIA",2020,46,0
"EAST SOUTH CENTRAL",2020,46,0
"ALABAMA",2020,46,0
"KENTUCKY",2020,46,0
"MISSISSIPPI",2020,46,0
"TENNESSEE",2020,46,0
"WEST SOUTH CENTRAL",2020,46,0
"ARKANSAS",2020,46,0
"LOUISIANA",2020,46,0
"OKLAHOMA",2020,46,0
"TEXAS",2020,46,0
"MOUNTAIN",2020,46,0
"ARIZONA",2020,46,0
"COLORADO",2020,46,0
"IDAHO",2020,46,0
"MONTANA",2020,46,0
"NEVADA",2020,46,0
"NEW MEXICO",2020,46,0
"UTAH",2020,46,0
"WYOMING",2020,46,0
"PACIFIC",2020,46,0
"ALASKA",2020,46,0
"CALIFORNIA",2020,46,0
"HAWAII",2020,46,0
"OREGON",2020,46,0
"WASHINGTON",2020,46,0
"US TERRITORIES",2020,46,0
"AMERICAN SAMOA",2020,46,0
"NORTHERN MARIANA ISLANDS",2020,46,0
"GUAM",2020,46,0
"PUERTO RICO",2020,46,0
"U.S. VIRGIN ISLANDS",2020,46,0
"NON-US RESIDENTS",2020,46,0
"TOTAL",2020,46,0
"US RESIDENTS",2020,47,2
"NEW ENGLAND",2020,47,0
"CONNECTICUT",2020,47,0
"MAINE",2020,47,0
"MASSACHUSETTS",2020,47,0
"NEW HAMPSHIRE",2020,47,0
"RHODE ISLAND",2020,47,0
"VERMONT",2020,47,0
"MIDDLE ATLANTIC",2020,47,0
"NEW JERSEY",2020,47,0
"NEW YORK",2020,47,0
"NEW YORK CITY",2020,47,0
"PENNSYLVANIA",2020,47,0
"EAST NORTH CENTRAL",2020,47,0
"ILLINOIS",2020,47,0
"INDIANA",2020,47,0
"MICHIGAN",2020,47,0
"OHIO",2020,47,0
"WISCONSIN",2020,47,0
"WEST NORTH CENTRAL",2020,47,0
"IOWA",2020,47,0
"KANSAS",2020,47,0
"MINNESOTA",2020,47,0
"MISSOURI",2020,47,0
"NEBRASKA",2020,47,0
"NORTH DAKOTA",2020,47,0
"SOUTH DAKOTA",2020,47,0
"SOUTH ATLANTIC",2020,47,0
"DELAWARE",2020,47,0
"DISTRICT OF COLUMBIA",2020,47,0
"FLORIDA",2020,47,0
"GEORGIA",2020,47,0
"MARYLAND",2020,47,0
"NORTH CAROLINA",2020,47,0
"SOUTH CAROLINA",2020,47,0
"VIRGINIA",2020,47,0
"WEST VIRGINIA",2020,47,0
"EAST SOUTH CENTRAL",2020,47,0
"ALABAMA",2020,47,0
"KENTUCKY",2020,47,0
"MISSISSIPPI",2020,47,0
"TENNESSEE",2020,47,0
"WEST SOUTH CENTRAL",2020,47,2
"ARKANSAS",2020,47,0
"LOUISIANA",2020,47,0
"OKLAHOMA",2020,47,0
"TEXAS",2020,47,2
"MOUNTAIN",2020,47,0
"ARIZONA",2020,47,0
"COLORADO",2020,47,0
"IDAHO",2020,47,0
"MONTANA",2020,47,0
"NEVADA",2020,47,0
"NEW MEXICO",2020,47,0
"UTAH",2020,47,0
"WYOMING",2020,47,0
"PACIFIC",2020,47,0
"ALASKA",2020,47,0
"CALIFORNIA",2020,47,0
"HAWAII",2020,47,0
"OREGON",2020,47,0
"WASHINGTON",2020,47,0
"US TERRITORIES",2020,47,0
"AMERICAN SAMOA",2020,47,0
"NORTHERN MARIANA ISLANDS",2020,47,0
"GUAM",2020,47,0
"PUERTO RICO",2020,47,0
"U.S. VIRGIN ISLANDS",2020,47,0
"NON-US RESIDENTS",2020,47,0
"TOTAL",2020,47,2
"US RESIDENTS",2020,48,0
"NEW ENGLAND",2020,48,0
"CONNECTICUT",2020,48,0
"MAINE",2020,48,0
"MASSACHUSETTS",2020,48,0
"NEW HAMPSHIRE",2020,48,0
"RHODE ISLAND",2020,48,0
"VERMONT",2020,48,0
"MIDDLE ATLANTIC",2020,48,0
"NEW JERSEY",2020,48,0
"NEW YORK",2020,48,0
"NEW YORK CITY",2020,48,0
"PENNSYLVANIA",2020,48,0
"EAST NORTH CENTRAL",2020,48,0
"ILLINOIS",2020,48,0
"INDIANA",2020,48,0
"MICHIGAN",2020,48,0
"OHIO",2020,48,0
"WISCONSIN",2020,48,0
"WEST NORTH CENTRAL",2020,48,0
"IOWA",2020,48,0
"KANSAS",2020,48,0
"MINNESOTA",2020,48,0
"MISSOURI",2020,48,0
"NEBRASKA",2020,48,0
"NORTH DAKOTA",2020,48,0
"SOUTH DAKOTA",2020,48,0
"SOUTH ATLANTIC",2020,48,0
"DELAWARE",2020,48,0
"DISTRICT OF COLUMBIA",2020,48,0
"FLORIDA",2020,48,0
"GEORGIA",2020,48,0
"MARYLAND",2020,48,0
"NORTH CAROLINA",2020,48,0
"SOUTH CAROLINA",2020,48,0
"VIRGINIA",2020,48,0
"WEST VIRGINIA",2020,48,0
"EAST SOUTH CENTRAL",2020,48,0
"ALABAMA",2020,48,0
"KENTUCKY",2020,48,0
"MISSISSIPPI",2020,48,0
"TENNESSEE",2020,48,0
"WEST SOUTH CENTRAL",2020,48,0
"ARKANSAS",2020,48,0
"LOUISIANA",2020,48,0
"OKLAHOMA",2020,48,0
"TEXAS",2020,48,0
"MOUNTAIN",2020,48,0
"ARIZONA",2020,48,0
"COLORADO",2020,48,0
"IDAHO",2020,48,0
"MONTANA",2020,48,0
"NEVADA",2020,48,0
"NEW MEXICO",2020,48,0
"UTAH",2020,48,0
"WYOMING",2020,48,0
"PACIFIC",2020,48,0
"ALASKA",2020,48,0
"CALIFORNIA",2020,48,0
"HAWAII",2020,48,0
"OREGON",2020,48,0
"WASHINGTON",2020,48,0
"US TERRITORIES",2020,48,0
"AMERICAN SAMOA",2020,48,0
"NORTHERN MARIANA ISLANDS",2020,48,0
"GUAM",2020,48,0
"PUERTO RICO",2020,48,0
"U.S. VIRGIN ISLANDS",2020,48,0
"NON-US RESIDENTS",2020,48,0
"TOTAL",2020,48,0
"US RESIDENTS",2020,49,0
"NEW ENGLAND",2020,49,0
"CONNECTICUT",2020,49,0
"MAINE",2020,49,0
"MASSACHUSETTS",2020,49,0
"NEW HAMPSHIRE",2020,49,0
"RHODE ISLAND",2020,49,0
"VERMONT",2020,49,0
"MIDDLE ATLANTIC",2020,49,0
"NEW JERSEY",2020,49,0
"NEW YORK",2020,49,0
"NEW YORK CITY",2020,49,0
"PENNSYLVANIA",2020,49,0
"EAST NORTH CENTRAL",2020,49,0
"ILLINOIS",2020,49,0
"INDIANA",2020,49,0
"MICHIGAN",2020,49,0
"OHIO",2020,49,0
"WISCONSIN",2020,49,0
"WEST NORTH CENTRAL",2020,49,0
"IOWA",2020,49,0
"KANSAS",2020,49,0
"MINNESOTA",2020,49,0
"MISSOURI",2020,49,0
"NEBRASKA",2020,49,0
"NORTH DAKOTA",2020,49,0
"SOUTH DAKOTA",2020,49,0
"SOUTH ATLANTIC",2020,49,0
"DELAWARE",2020,49,0
"DISTRICT OF COLUMBIA",2020,49,0
"FLORIDA",2020,49,0
"GEORGIA",2020,49,0
"MARYLAND",2020,49,0
"NORTH CAROLINA",2020,49,0
"SOUTH CAROLINA",2020,49,0
"VIRGINIA",2020,49,0
"WEST VIRGINIA",2020,49,0
"EAST SOUTH CENTRAL",2020,49,0
"ALABAMA",2020,49,0
"KENTUCKY",2020,49,0
"MISSISSIPPI",2020,49,0
"TENNESSEE",2020,49,0
"WEST SOUTH CENTRAL",2020,49,0
"ARKANSAS",2020,49,0
"LOUISIANA",2020,49,0
"OKLAHOMA",2020,49,0
"TEXAS",2020,49,0
"MOUNTAIN",2020,49,0
"ARIZONA",2020,49,0
"COLORADO",2020,49,0
"IDAHO",2020,49,0
"MONTANA",2020,49,0
"NEVADA",2020,49,0
"NEW MEXICO",2020,49,0
"UTAH",2020,49,0
"WYOMING",2020,49,0
"PACIFIC",2020,49,0
"ALASKA",2020,49,0
"CALIFORNIA",2020,49,0
"HAWAII",2020,49,0
"OREGON",2020,49,0
"WASHINGTON",2020,49,0
"US TERRITORIES",2020,49,0
"AMERICAN SAMOA",2020,49,0
"NORTHERN MARIANA ISLANDS",2020,49,0
"GUAM",2020,49,0
"PUERTO RICO",2020,49,0
"U.S. VIRGIN ISLANDS",2020,49,0
"NON-US RESIDENTS",2020,49,0
"TOTAL",2020,49,0
"US RESIDENTS",2020,50,0
"NEW ENGLAND",2020,50,0
"CONNECTICUT",2020,50,0
"MAINE",2020,50,0
"MASSACHUSETTS",2020,50,0
"NEW HAMPSHIRE",2020,50,0
"RHODE ISLAND",2020,50,0
"VERMONT",2020,50,0
"MIDDLE ATLANTIC",2020,50,0
"NEW JERSEY",2020,50,0
"NEW YORK",2020,50,0
"NEW YORK CITY",2020,50,0
"PENNSYLVANIA",2020,50,0
"EAST NORTH CENTRAL",2020,50,0
"ILLINOIS",2020,50,0
"INDIANA",2020,50,0
"MICHIGAN",2020,50,0
"OHIO",2020,50,0
"WISCONSIN",2020,50,0
"WEST NORTH CENTRAL",2020,50,0
"IOWA",2020,50,0
"KANSAS",2020,50,0
"MINNESOTA",2020,50,0
"MISSOURI",2020,50,0
"NEBRASKA",2020,50,0
"NORTH DAKOTA",2020,50,0
"SOUTH DAKOTA",2020,50,0
"SOUTH ATLANTIC",2020,50,0
"DELAWARE",2020,50,0
"DISTRICT OF COLUMBIA",2020,50,0
"FLORIDA",2020,50,0
"GEORGIA",2020,50,0
"MARYLAND",2020,50,0
"NORTH CAROLINA",2020,50,0
"SOUTH CAROLINA",2020,50,0
"VIRGINIA",2020,50,0
"WEST VIRGINIA",2020,50,0
"EAST SOUTH CENTRAL",2020,50,0
"ALABAMA",2020,50,0
"KENTUCKY",2020,50,0
"MISSISSIPPI",2020,50,0
"TENNESSEE",2020,50,0
"WEST SOUTH CENTRAL",2020,50,0
"ARKANSAS",2020,50,0
"LOUISIANA",2020,50,0
"OKLAHOMA",2020,50,0
"TEXAS",2020,50,0
"MOUNTAIN",2020,50,0
"ARIZONA",2020,50,0
"COLORADO",2020,50,0
"IDAHO",2020,50,0
"MONTANA",2020,50,0
"NEVADA",2020,50,0
"NEW MEXICO",2020,50,0
"UTAH",2020,50,0
"WYOMING",2020,50,0
"PACIFIC",2020,50,0
"ALASKA",2020,50,0
"CALIFORNIA",2020,50,0
"HAWAII",2020,50,0
"OREGON",2020,50,0
"WASHINGTON",2020,50,0
"US TERRITORIES",2020,50,0
"AMERICAN SAMOA",2020,50,0
"NORTHERN MARIANA ISLANDS",2020,50,0
"GUAM",2020,50,0
"PUERTO RICO",2020,50,0
"U.S. VIRGIN ISLANDS",2020,50,0
"NON-US RESIDENTS",2020,50,0
"TOTAL",2020,50,0
"US RESIDENTS",2020,51,0
"NEW ENGLAND",2020,51,0
"CONNECTICUT",2020,51,0
"MAINE",2020,51,0
"MASSACHUSETTS",2020,51,0
"NEW HAMPSHIRE",2020,51,0
"RHODE ISLAND",2020,51,0
"VERMONT",2020,51,0
"MIDDLE ATLANTIC",2020,51,0
"NEW JERSEY",2020,51,0
"NEW YORK",2020,51,0
"NEW YORK CITY",2020,51,0
"PENNSYLVANIA",2020,51,0
"EAST NORTH CENTRAL",2020,51,0
"ILLINOIS",2020,51,0
"INDIANA",2020,51,0
"MICHIGAN",2020,51,0
"OHIO",2020,51,0
"WISCONSIN",2020,51,0
"WEST NORTH CENTRAL",2020,51,0
"IOWA",2020,51,0
"KANSAS",2020,51,0
"MINNESOTA",2020,51,0
"MISSOURI",2020,51,0
"NEBRASKA",2020,51,0
"NORTH DAKOTA",2020,51,0
"SOUTH DAKOTA",2020,51,0
"SOUTH ATLANTIC",2020,51,0
"DELAWARE",2020,51,0
"DISTRICT OF COLUMBIA",2020,51,0
"FLORIDA",2020,51,0
"GEORGIA",2020,51,0
"MARYLAND",2020,51,0
"NORTH CAROLINA",2020,51,0
"SOUTH CAROLINA",2020,51,0
"VIRGINIA",2020,51,0
"WEST VIRGINIA",2020,51,0
"EAST SOUTH CENTRAL",2020,51,0
"ALABAMA",2020,51,0
"KENTUCKY",2020,51,0
"MISSISSIPPI",2020,51,0
"TENNESSEE",2020,51,0
"WEST SOUTH CENTRAL",2020,51,0
"ARKANSAS",2020,51,0
"LOUISIANA",2020,51,0
"OKLAHOMA",2020,51,0
"TEXAS",2020,51,0
"MOUNTAIN",2020,51,0
"ARIZONA",2020,51,0
"COLORADO",2020,51,0
"IDAHO",2020,51,0
"MONTANA",2020,51,0
"NEVADA",2020,51,0
"NEW MEXICO",2020,51,0
"UTAH",2020,51,0
"WYOMING",2020,51,0
"PACIFIC",2020,51,0
"ALASKA",2020,51,0
"CALIFORNIA",2020,51,0
"HAWAII",2020,51,0
"OREGON",2020,51,0
"WASHINGTON",2020,51,0
"US TERRITORIES",2020,51,0
"AMERICAN SAMOA",2020,51,0
"NORTHERN MARIANA ISLANDS",2020,51,0
"GUAM",2020,51,0
"PUERTO RICO",2020,51,0
"U.S. VIRGIN ISLANDS",2020,51,0
"NON-US RESIDENTS",2020,51,0
"TOTAL",2020,51,0
"US RESIDENTS",2020,52,0
"NEW ENGLAND",2020,52,0
"CONNECTICUT",2020,52,0
"MAINE",2020,52,0
"MASSACHUSETTS",2020,52,0
"NEW HAMPSHIRE",2020,52,0
"RHODE ISLAND",2020,52,0
"VERMONT",2020,52,0
"MIDDLE ATLANTIC",2020,52,0
"NEW JERSEY",2020,52,0
"NEW YORK",2020,52,0
"NEW YORK CITY",2020,52,0
"PENNSYLVANIA",2020,52,0
"EAST NORTH CENTRAL",2020,52,0
"ILLINOIS",2020,52,0
"INDIANA",2020,52,0
"MICHIGAN",2020,52,0
"OHIO",2020,52,0
"WISCONSIN",2020,52,0
"WEST NORTH CENTRAL",2020,52,0
"IOWA",2020,52,0
"KANSAS",2020,52,0
"MINNESOTA",2020,52,0
"MISSOURI",2020,52,0
"NEBRASKA",2020,52,0
"NORTH DAKOTA",2020,52,0
"SOUTH DAKOTA",2020,52,0
"SOUTH ATLANTIC",2020,52,0
"DELAWARE",2020,52,0
"DISTRICT OF COLUMBIA",2020,52,0
"FLORIDA",2020,52,0
"GEORGIA",2020,52,0
"MARYLAND",2020,52,0
"NORTH CAROLINA",2020,52,0
"SOUTH CAROLINA",2020,52,0
"VIRGINIA",2020,52,0
"WEST VIRGINIA",2020,52,0
"EAST SOUTH CENTRAL",2020,52,0
"ALABAMA",2020,52,0
"KENTUCKY",2020,52,0
"MISSISSIPPI",2020,52,0
"TENNESSEE",2020,52,0
"WEST SOUTH CENTRAL",2020,52,0
"ARKANSAS",2020,52,0
"LOUISIANA",2020,52,0
"OKLAHOMA",2020,52,0
"TEXAS",2020,52,0
"MOUNTAIN",2020,52,0
"ARIZONA",2020,52,0
"COLORADO",2020,52,0
"IDAHO",2020,52,0
"MONTANA",2020,52,0
"NEVADA",2020,52,0
"NEW MEXICO",2020,52,0
"UTAH",2020,52,0
"WYOMING",2020,52,0
"PACIFIC",2020,52,0
"ALASKA",2020,52,0
"CALIFORNIA",2020,52,0
"HAWAII",2020,52,0
"OREGON",2020,52,0
"WASHINGTON",2020,52,0
"US TERRITORIES",2020,52,0
"AMERICAN SAMOA",2020,52,0
"NORTHERN MARIANA ISLANDS",2020,52,0
"GUAM",2020,52,0
"PUERTO RICO",2020,52,0
"U.S. VIRGIN ISLANDS",2020,52,0
"NON-US RESIDENTS",2020,52,0
"TOTAL",2020,52,0
"US RESIDENTS",2020,53,0
"NEW ENGLAND",2020,53,0
"CONNECTICUT",2020,53,0
"MAINE",2020,53,0
"MASSACHUSETTS",2020,53,0
"NEW HAMPSHIRE",2020,53,0
"RHODE ISLAND",2020,53,0
"VERMONT",2020,53,0
"MIDDLE ATLANTIC",2020,53,0
"NEW JERSEY",2020,53,0
"NEW YORK",2020,53,0
"NEW YORK CITY",2020,53,0
"PENNSYLVANIA",2020,53,0
"EAST NORTH CENTRAL",2020,53,0
"ILLINOIS",2020,53,0
"INDIANA",2020,53,0
"MICHIGAN",2020,53,0
"OHIO",2020,53,0
"WISCONSIN",2020,53,0
"WEST NORTH CENTRAL",2020,53,0
"IOWA",2020,53,0
"KANSAS",2020,53,0
"MINNESOTA",2020,53,0
"MISSOURI",2020,53,0
"NEBRASKA",2020,53,0
"NORTH DAKOTA",2020,53,0
"SOUTH DAKOTA",2020,53,0
"SOUTH ATLANTIC",2020,53,0
"DELAWARE",2020,53,0
"DISTRICT OF COLUMBIA",2020,53,0
"FLORIDA",2020,53,0
"GEORGIA",2020,53,0
"MARYLAND",2020,53,0
"NORTH CAROLINA",2020,53,0
"SOUTH CAROLINA",2020,53,0
"VIRGINIA",2020,53,0
"WEST VIRGINIA",2020,53,0
"EAST SOUTH CENTRAL",2020,53,0
"ALABAMA",2020,53,0
"KENTUCKY",2020,53,0
"MISSISSIPPI",2020,53,0
"TENNESSEE",2020,53,0
"WEST SOUTH CENTRAL",2020,53,0
"ARKANSAS",2020,53,0
"LOUISIANA",2020,53,0
"OKLAHOMA",2020,53,0
"TEXAS",2020,53,0
"MOUNTAIN",2020,53,0
"ARIZONA",2020,53,0
"COLORADO",2020,53,0
"IDAHO",2020,53,0
"MONTANA",2020,53,0
"NEVADA",2020,53,0
"NEW MEXICO",2020,53,0
"UTAH",2020,53,0
"WYOMING",2020,53,0
"PACIFIC",2020,53,0
"ALASKA",2020,53,0
"CALIFORNIA",2020,53,0
"HAWAII",2020,53,0
"OREGON",2020,53,0
"WASHINGTON",2020,53,0
"US TERRITORIES",2020,53,0
"AMERICAN SAMOA",2020,53,0
"NORTHERN MARIANA ISLANDS",2020,53,0
"GUAM",2020,53,0
"PUERTO RICO",2020,53,0
"U.S. VIRGIN ISLANDS",2020,53,0
"NON-US RESIDENTS",2020,53,0
"TOTAL",2020,53,0
"US RESIDENTS",2021,1,0
"NEW ENGLAND",2021,1,0
"CONNECTICUT",2021,1,0
"MAINE",2021,1,0
"MASSACHUSETTS",2021,1,0
"NEW HAMPSHIRE",2021,1,0
"RHODE ISLAND",2021,1,0
"VERMONT",2021,1,0
"MIDDLE ATLANTIC",2021,1,0
"NEW JERSEY",2021,1,0
"NEW YORK",2021,1,0
"NEW YORK CITY",2021,1,0
"PENNSYLVANIA",2021,1,0
"EAST NORTH CENTRAL",2021,1,0
"ILLINOIS",2021,1,0
"INDIANA",2021,1,0
"MICHIGAN",2021,1,0
"OHIO",2021,1,0
"WISCONSIN",2021,1,0
"WEST NORTH CENTRAL",2021,1,0
"IOWA",2021,1,0
"KANSAS",2021,1,0
"MINNESOTA",2021,1,0
"MISSOURI",2021,1,0
"NEBRASKA",2021,1,0
"NORTH DAKOTA",2021,1,0
"SOUTH DAKOTA",2021,1,0
"SOUTH ATLANTIC",2021,1,0
"DELAWARE",2021,1,0
"DISTRICT OF COLUMBIA",2021,1,0
"FLORIDA",2021,1,0
"GEORGIA",2021,1,0
"MARYLAND",2021,1,0
"NORTH CAROLINA",2021,1,0
"SOUTH CAROLINA",2021,1,0
"VIRGINIA",2021,1,0
"WEST VIRGINIA",2021,1,0
"EAST SOUTH CENTRAL",2021,1,0
"ALABAMA",2021,1,0
"KENTUCKY",2021,1,0
"MISSISSIPPI",2021,1,0
"TENNESSEE",2021,1,0
"WEST SOUTH CENTRAL",2021,1,0
"ARKANSAS",2021,1,0
"LOUISIANA",2021,1,0
"OKLAHOMA",2021,1,0
"TEXAS",2021,1,0
"MOUNTAIN",2021,1,0
"ARIZONA",2021,1,0
"COLORADO",2021,1,0
"IDAHO",2021,1,0
"MONTANA",2021,1,0
"NEVADA",2021,1,0
"NEW MEXICO",2021,1,0
"UTAH",2021,1,0
"WYOMING",2021,1,0
"PACIFIC",2021,1,0
"ALASKA",2021,1,0
"CALIFORNIA",2021,1,0
"HAWAII",2021,1,0
"OREGON",2021,1,0
"WASHINGTON",2021,1,0
"US TERRITORIES",2021,1,0
"AMERICAN SAMOA",2021,1,0
"NORTHERN MARIANA ISLANDS",2021,1,0
"GUAM",2021,1,0
"PUERTO RICO",2021,1,0
"U.S. VIRGIN ISLANDS",2021,1,0
"NON-US RESIDENTS",2021,1,0
"TOTAL",2021,1,0
"US RESIDENTS",2021,2,0
"NEW ENGLAND",2021,2,0
"CONNECTICUT",2021,2,0
"MAINE",2021,2,0
"MASSACHUSETTS",2021,2,0
"NEW HAMPSHIRE",2021,2,0
"RHODE ISLAND",2021,2,0
"VERMONT",2021,2,0
"MIDDLE ATLANTIC",2021,2,0
"NEW JERSEY",2021,2,0
"NEW YORK",2021,2,0
"NEW YORK CITY",2021,2,0
"PENNSYLVANIA",2021,2,0
"EAST NORTH CENTRAL",2021,2,0
"ILLINOIS",2021,2,0
"INDIANA",2021,2,0
"MICHIGAN",2021,2,0
"OHIO",2021,2,0
"WISCONSIN",2021,2,0
"WEST NORTH CENTRAL",2021,2,0
"IOWA",2021,2,0
"KANSAS",2021,2,0
"MINNESOTA",2021,2,0
"MISSOURI",2021,2,0
"NEBRASKA",2021,2,0
"NORTH DAKOTA",2021,2,0
"SOUTH DAKOTA",2021,2,0
"SOUTH ATLANTIC",2021,2,0
"DELAWARE",2021,2,0
"DISTRICT OF COLUMBIA",2021,2,0
"FLORIDA",2021,2,0
"GEORGIA",2021,2,0
"MARYLAND",2021,2,0
"NORTH CAROLINA",2021,2,0
"SOUTH CAROLINA",2021,2,0
"VIRGINIA",2021,2,0
"WEST VIRGINIA",2021,2,0
"EAST SOUTH CENTRAL",2021,2,0
"ALABAMA",2021,2,0
"KENTUCKY",2021,2,0
"MISSISSIPPI",2021,2,0
"TENNESSEE",2021,2,0
"WEST SOUTH CENTRAL",2021,2,0
"ARKANSAS",2021,2,0
"LOUISIANA",2021,2,0
"OKLAHOMA",2021,2,0
"TEXAS",2021,2,0
"MOUNTAIN",2021,2,0
"ARIZONA",2021,2,0
"COLORADO",2021,2,0
"IDAHO",2021,2,0
"MONTANA",2021,2,0
"NEVADA",2021,2,0
"NEW MEXICO",2021,2,0
"UTAH",2021,2,0
"WYOMING",2021,2,0
"PACIFIC",2021,2,0
"ALASKA",2021,2,0
"CALIFORNIA",2021,2,0
"HAWAII",2021,2,0
"OREGON",2021,2,0
"WASHINGTON",2021,2,0
"US TERRITORIES",2021,2,0
"AMERICAN SAMOA",2021,2,0
"NORTHERN MARIANA ISLANDS",2021,2,0
"GUAM",2021,2,0
"PUERTO RICO",2021,2,0
"U.S. VIRGIN ISLANDS",2021,2,0
"NON-US RESIDENTS",2021,2,0
"TOTAL",2021,2,0
"US RESIDENTS",2021,3,0
"NEW ENGLAND",2021,3,0
"CONNECTICUT",2021,3,0
"MAINE",2021,3,0
"MASSACHUSETTS",2021,3,0
"NEW HAMPSHIRE",2021,3,0
"RHODE ISLAND",2021,3,0
"VERMONT",2021,3,0
"MIDDLE ATLANTIC",2021,3,0
"NEW JERSEY",2021,3,0
"NEW YORK",2021,3,0
"NEW YORK CITY",2021,3,0
"PENNSYLVANIA",2021,3,0
"EAST NORTH CENTRAL",2021,3,0
"ILLINOIS",2021,3,0
"INDIANA",2021,3,0
"MICHIGAN",2021,3,0
"OHIO",2021,3,0
"WISCONSIN",2021,3,0
"WEST NORTH CENTRAL",2021,3,0
"IOWA",2021,3,0
"KANSAS",2021,3,0
"MINNESOTA",2021,3,0
"MISSOURI",2021,3,0
"NEBRASKA",2021,3,0
"NORTH DAKOTA",2021,3,0
"SOUTH DAKOTA",2021,3,0
"SOUTH ATLANTIC",2021,3,0
"DELAWARE",2021,3,0
"DISTRICT OF COLUMBIA",2021,3,0
"FLORIDA",2021,3,0
"GEORGIA",2021,3,0
"MARYLAND",2021,3,0
"NORTH CAROLINA",2021,3,0
"SOUTH CAROLINA",2021,3,0
"VIRGINIA",2021,3,0
"WEST VIRGINIA",2021,3,0
"EAST SOUTH CENTRAL",2021,3,0
"ALABAMA",2021,3,0
"KENTUCKY",2021,3,0
"MISSISSIPPI",2021,3,0
"TENNESSEE",2021,3,0
"WEST SOUTH CENTRAL",2021,3,0
"ARKANSAS",2021,3,0
"LOUISIANA",2021,3,0
"OKLAHOMA",2021,3,0
"TEXAS",2021,3,0
"MOUNTAIN",2021,3,0
"ARIZONA",2021,3,0
"COLORADO",2021,3,0
"IDAHO",2021,3,0
"MONTANA",2021,3,0
"NEVADA",2021,3,0
"NEW MEXICO",2021,3,0
"UTAH",2021,3,0
"WYOMING",2021,3,0
"PACIFIC",2021,3,0
"ALASKA",2021,3,0
"CALIFORNIA",2021,3,0
"HAWAII",2021,3,0
"OREGON",2021,3,0
"WASHINGTON",2021,3,0
"US TERRITORIES",2021,3,0
"AMERICAN SAMOA",2021,3,0
"NORTHERN MARIANA ISLANDS",2021,3,0
"GUAM",2021,3,0
"PUERTO RICO",2021,3,0
"U.S. VIRGIN ISLANDS",2021,3,0
"NON-US RESIDENTS",2021,3,0
"TOTAL",2021,3,0
"US RESIDENTS",2021,4,1
"NEW ENGLAND",2021,4,0
"CONNECTICUT",2021,4,0
"MAINE",2021,4,0
"MASSACHUSETTS",2021,4,0
"NEW HAMPSHIRE",2021,4,0
"RHODE ISLAND",2021,4,0
"VERMONT",2021,4,0
"MIDDLE ATLANTIC",2021,4,0
"NEW JERSEY",2021,4,0
"NEW YORK",2021,4,0
"NEW YORK CITY",2021,4,0
"PENNSYLVANIA",2021,4,0
"EAST NORTH CENTRAL",2021,4,0
"ILLINOIS",2021,4,0
"INDIANA",2021,4,0
"MICHIGAN",2021,4,0
"OHIO",2021,4,0
"WISCONSIN",2021,4,0
"WEST NORTH CENTRAL",2021,4,0
"IOWA",2021,4,0
"KANSAS",2021,4,0
"MINNESOTA",2021,4,0
"MISSOURI",2021,4,0
"NEBRASKA",2021,4,0
"NORTH DAKOTA",2021,4,0
"SOUTH DAKOTA",2021,4,0
"SOUTH ATLANTIC",2021,4,1
"DELAWARE",2021,4,0
